ID	New_col	Original_col	Family	Size
KX925554	3a3a3b	FFFFFF	is	112523
JN712910	3a3a3b	FFFFFF	is	93839
MW394390	e62510	FFFFFF	family_28	141376
LC483177	e62510	FFFFFF	family_28	147331
MZ501100	e62510	FFFFFF	family_28	150425
OM386667	e62510	FFFFFF	family_28	156300
ON287369	e62510	FFFFFF	family_28	147447
MH533020	e62510	FFFFFF	family_28	149960
MZ520832	e62510	FFFFFF	family_28	141095
JQ691611	e62510	FFFFFF	family_28	151924
OL744214	e62510	FFFFFF	family_28	149913
ON075799	e62510	FFFFFF	family_28	133882
MT740314	e62510	FFFFFF	family_28	143610
MN184887	e62510	FFFFFF	family_28	147321
MN732867	e62510	FFFFFF	family_28	148842
KY652726	e62510	FFFFFF	family_28	147443
KF550303	e62510	FFFFFF	family_28	148567
KR091942	e62510	FFFFFF	family_28	33133
KR296694	e62510	FFFFFF	family_28	63263
OM654377	35f089	FFFFFF	family_30	117175
MK813939	35f089	FFFFFF	family_30	138690
OM033136	35f089	FFFFFF	family_30	121865
OM033135	35f089	FFFFFF	family_30	115393
MF988720	07611d	FFFFFF	family_29	142204
KX822733	07611d	FFFFFF	family_29	136203
KR534323	07611d	FFFFFF	family_29	131903
ON922990	0be3dc	FFFFFF	family_31	134472
HQ634156	0be3dc	FFFFFF	family_31	129155
KX507046	0be3dc	FFFFFF	family_31	129756
AP014858	0be3dc	FFFFFF	family_31	158066
MZ456352	0be3dc	FFFFFF	family_31	111792
KJ018211	0be3dc	FFFFFF	family_31	139004
HQ634157	0be3dc	FFFFFF	family_31	126434
KY883635	0be3dc	FFFFFF	family_31	133685
MW824371	0be3dc	FFFFFF	family_31	136415
HQ634195	0be3dc	FFFFFF	family_31	138234
MZ334524	64A5A7	64A5A7	Druskaviridae	104681
MZ334523	64A5A7	64A5A7	Druskaviridae	102319
MZ334509	25B8AC	25B8AC	Hafunaviridae	78012
MZ334519	25B8AC	25B8AC	Hafunaviridae	71672
MZ334522	25B8AC	25B8AC	Hafunaviridae	56593
MZ334521	25B8AC	25B8AC	Hafunaviridae	61934
MT152698	25B8AC	53DCA4	Hafunaviridae	45142
MZ334527	25B8AC	45732A	Hafunaviridae	42293
MZ334525	25B8AC	A0873F	Hafunaviridae	63301
KC292026	25B8AC	81283B	Hafunaviridae	143855
